file,line,raw,context
src/pages/admin/VasPackageBuilder.jsx,358,500,"padding: '11px 28px', fontSize: 14, fontWeight: 500, cursor: touched ? 'pointer' : 'not-allowed',"
src/pages/admin/VasPackageBuilder.jsx,370,400,"h1:   { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/VasPackageBuilder.jsx,384,700,"sectionHeader: { fontFamily: '""Space Mono"",monospace', fontSize: 10, fontWeight: 700, textTransform: 'uppercase', letterSpacing: '0.07em', c"
src/pages/admin/VasPackageBuilder.jsx,393,700,"fontWeight: 700,"
src/pages/admin/VasPackageBuilder.jsx,407,500,"saveBtn:   { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '10px 22px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/VasPreviewPage.jsx,123,400,"h1:            { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/VasPreviewPage.jsx,140,700,"anchorVal:   { fontFamily: '""Space Mono"",monospace', fontSize: 13, color: 'var(--pk)', fontWeight: 700 },"
src/pages/admin/VasUploadPage.jsx,280,400,"h1:   { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/VasUploadPage.jsx,314,500,"uploadBtn: { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '10px 22px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/VideoLibrary.jsx,201,active,"fontWeight: active ? 600 : 400,"
src/pages/admin/VideoLibrary.jsx,320,600,"fontFamily: 'DM Sans', fontSize: 15, fontWeight: 600,"
src/pages/admin/VideoLibrary.jsx,361,400,"fontSize: 28, fontWeight: 400,"
src/pages/admin/VideoLibrary.jsx,375,600,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/VideoLibrary.jsx,410,600,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/VideoUpload.jsx,239,600,"<p style={{ fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600, color: 'var(--tx)', margin: '0 0 4px' }}>"
src/pages/admin/VideoUpload.jsx,457,400,"fontSize: 24, fontWeight: 400, color: 'var(--tx)', margin: 0,"
src/pages/admin/VideoUpload.jsx,512,600,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/Dashboard.jsx,375,700,"<div style={{ fontFamily: MONO, fontSize: 15, color: 'var(--tx)', fontWeight: 700 }}>{value ?? '—'}</div>"
src/pages/Dashboard.jsx,507,700,"<div style={{ fontFamily: MONO, fontSize: 15, color: 'var(--tx)', fontWeight: 700 }}>{value ?? '—'}</div>"
src/pages/Dashboard.jsx,575,t,"fontWeight: t > 0.7 ? 600 : 400,"
src/pages/Dashboard.jsx,604,700,"fontFamily='""Space Mono"", monospace' fontSize={14} fontWeight={700} fill=""var(--tx)"">"
src/pages/Dashboard.jsx,777,400,"<p style={{ fontFamily: SERIF, fontSize: 22, color: 'var(--tx)', fontWeight: 400, margin: '0 0 4px' }}>"
src/pages/Dashboard.jsx,844,700,"<div style={{ fontFamily: MONO, fontSize: 28, fontWeight: 700, color: 'var(--pk)', lineHeight: 1 }}>{streak}</div>"
src/pages/Dashboard.jsx,938,500,"badgeEmail:   { fontSize: 14, color: 'var(--tx)', fontWeight: 500 },"
src/pages/dev/AudioTest.tsx,11,600,"<h2 style={{ marginBottom: '0.5rem', fontSize: '1.1rem', fontWeight: 600 }}>"
src/pages/dev/VideoTest.tsx,45,600,"<h2 style={{ marginBottom: '1rem', fontSize: '1.1rem', fontWeight: 600 }}>"
src/pages/ForgotPassword.jsx,69,500,"<Link to=""/login"" style={{ color: 'var(--pk)', textDecoration: 'none', fontWeight: 500 }}>"
src/pages/ForgotPassword.jsx,88,600,"btnPrimary: { display: 'block', width: '100%', padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', "
src/pages/keynote/graphics.jsx,242,700,"<span style={{ fontWeight: 700, color: '#2ecc71' }}>✓ correct</span>"
src/pages/keynote/graphics.jsx,319,600,"<div style={{ fontSize: 14, fontWeight: 600, color: INK, lineHeight: 1.25 }}>{st.t}</div>"
src/pages/keynote/Keynote.jsx,693,700,"{cell === '✓' ? <span style={{ color: '#f068a4', fontWeight: 700 }}>✓</span> : cell}"
src/pages/keynote/Keynote.jsx,725,400,"title:    { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 'clamp(34px, 6vw, 66px)', fontWeight: 400, color: 'var(--tx)', margin:"
src/pages/keynote/Keynote.jsx,726,400,"subtitle: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 'clamp(20px, 3.2vw, 34px)', fontWeight: 400, color: 'var(--pkd)', marg"
src/pages/keynote/Keynote.jsx,727,500,"author:   { fontSize: 'clamp(17px, 2.2vw, 22px)', color: 'var(--tx)', margin: 0, fontWeight: 500 },"
src/pages/keynote/Keynote.jsx,732,400,"h:    { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 'clamp(28px, 4.6vw, 52px)', fontWeight: 400, color: 'var(--tx)', margin: 0"
src/pages/keynote/Keynote.jsx,733,400,"h2:   { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 'clamp(24px, 3.6vw, 42px)', fontWeight: 400, color: 'var(--tx)', margin: 0"
src/pages/keynote/Keynote.jsx,745,500,"figPlaceText: { fontSize: 15, color: 'var(--tx2)', fontWeight: 500 },"
src/pages/keynote/Keynote.jsx,748,500,"demoBtn: { display: 'inline-block', background: 'var(--pk)', color: '#fff', textDecoration: 'none', borderRadius: 14, padding: '16px 44px', "
src/pages/keynote/Keynote.jsx,753,600,"pollQ: { fontSize: 17, fontWeight: 600, color: 'var(--tx)' },"
src/pages/keynote/Keynote.jsx,758,700,"th: { fontFamily: '""Space Mono"",monospace', fontSize: '0.82em', fontWeight: 700, color: 'var(--pkd)', padding: '10px 14px', borderBottom: '2"
src/pages/keynote/Keynote.jsx,760,500,"tdLabel: { padding: '9px 16px', textAlign: 'left', color: 'var(--tx2)', borderBottom: '1px solid var(--bd)', fontWeight: 500, whiteSpace: 'n"
src/pages/lab/AboutPage.jsx,135,400,"fontWeight: 400,"
src/pages/lab/AboutPage.jsx,172,400,"fontWeight: 400,"
src/pages/lab/AboutPage.jsx,206,500,"fontWeight: 500,"
src/pages/lab/MediaPage.jsx,129,400,"fontWeight: 400,"
src/pages/lab/MediaPage.jsx,259,400,"fontWeight: 400,"
src/pages/Landing.jsx,19,400,"<span style={S.wordmark}>RAD<b style={{ color: 'var(--pk)', fontWeight: 400 }}>lab</b></span>"
src/pages/Landing.jsx,174,300,"sub:       { fontSize: '1rem', color: 'var(--gy)', lineHeight: 1.7, maxWidth: 500, fontWeight: 300 },"
src/pages/Landing.jsx,184,700,"cardTag:   { fontFamily: MONO, fontSize: '0.75rem', letterSpacing: '0.13em', textTransform: 'uppercase', fontWeight: 700, transition: 'color"
src/pages/Landing.jsx,186,300,"cardDesc:  { fontSize: '0.875rem', lineHeight: 1.65, fontWeight: 300, flex: 1, transition: 'color 0.28s' },"
src/pages/Login.jsx,57,500,"<Link to=""/signup"" style={{ color: 'var(--pk)', textDecoration: 'none', fontWeight: 500 }}>"
src/pages/Login.jsx,77,600,"btnPrimary: { padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', fontSize: 15, fontWeight: 600, cu"
src/pages/PlatformPage.jsx,213,700,"<p style={{ fontFamily: 'var(--mono)', fontSize: 18, fontWeight: 700, color: 'var(--tx)' }}>{val}</p>"
src/pages/PlatformPage.jsx,231,700,"<span style={{ ...S.lbRank, ...(you ? { color: 'var(--pk)', fontWeight: 700 } : {}) }}>{rank}</span>"
src/pages/PlatformPage.jsx,232,500,"<span style={{ ...S.lbName, ...(you ? { color: 'var(--pkd)', fontWeight: 500 } : {}) }}>{name}</span>"
src/pages/PlatformPage.jsx,352,700,"statBig:     { fontFamily: MONO, fontSize: 42, fontWeight: 700, color: 'var(--tx)', lineHeight: 1 },"
src/pages/PlatformPage.jsx,371,700,"lbScore:  { fontFamily: MONO, fontSize: 14, color: 'var(--tx)', fontWeight: 700 },"
src/pages/PlatformPage.jsx,378,500,"stepTitle: { fontSize: 16, fontWeight: 500, color: 'var(--tx)', marginBottom: 8 },"
src/pages/PlatformPage.jsx,382,500,"tierTitle: { fontSize: 16, fontWeight: 500, color: 'var(--tx)', marginBottom: 8 },"
src/pages/PlatformPage.jsx,390,500,"btnPrimary: { display: 'inline-block', fontSize: 14, padding: '9px 20px', borderRadius: 9, fontWeight: 500, background: 'var(--pk)', border:"
src/pages/PlatformPage.jsx,391,500,"btnOutline: { display: 'inline-block', fontSize: 14, padding: '9px 20px', borderRadius: 9, fontWeight: 500, border: '1px solid var(--bds)', "
src/pages/ProfilePage.jsx,193,700,"<div style={{ fontFamily: MONO, fontSize: 17, color: 'var(--tx)', fontWeight: 700 }}>{value}</div>"
src/pages/ProfilePage.jsx,409,400,"rippleName:  { fontFamily: SERIF, fontSize: 26, color: 'var(--tx)', fontWeight: 400 },"
src/pages/ResetPassword.jsx,145,600,"btnPrimary: { display: 'block', width: '100%', padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', "
src/pages/Signup.jsx,77,600,"<Link to=""/login"" style={{ color: 'inherit', fontWeight: 600 }}>Sign in</Link>"
src/pages/Signup.jsx,79,600,"<Link to=""/forgot-password"" style={{ color: 'inherit', fontWeight: 600 }}>reset your password</Link>."
src/pages/Signup.jsx,116,500,"<Link to=""/login"" style={{ color: 'var(--pk)', textDecoration: 'none', fontWeight: 500 }}>"
src/pages/Signup.jsx,136,600,"btnPrimary: { display: 'block', width: '100%', padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', "
src/pages/Unsubscribe.jsx,114,400,"fontWeight: 400,"
src/pages/Unsubscribe.jsx,119,400,"fontWeight: 400,"
src/pages/Verified.jsx,65,700,"fontSize: 24, fontWeight: 700, fontFamily: MONO,"
src/pages/Verified.jsx,80,700,"fontFamily: MONO, fontSize: 13, fontWeight: 700, letterSpacing: '0.05em',"
src/ripple/CheckinFlow.jsx,315,400,"<h2 style={{ fontFamily: SERIF, fontSize: 22, color: '#1c1c1e', fontWeight: 400, margin: 0 }}>{heading}</h2>"
src/ripple/CheckinFlow.jsx,685,400,"ratingQ:   { fontFamily: SERIF, fontSize: 20, color: '#1c1c1e', fontWeight: 400, margin: 0 },"
src/ripple/CheckinFlow.jsx,687,700,"btn:       { background: '#f068a4', color: 'white', border: 'none', borderRadius: 12, padding: 14, fontFamily: MONO, fontSize: 13, fontWeigh"
src/ripple/RippleName.jsx,140,700,"fontFamily: MONO, fontSize: 13, fontWeight: 700, letterSpacing: '0.05em',"
src/ripple/WelcomeFlow.jsx,534,600,"fieldLabel: { fontSize: 14, color: 'var(--tx)', fontFamily: SANS, fontWeight: 600, lineHeight: 1.5 },"
src/ripple/WelcomeFlow.jsx,576,700,"fontFamily: MONO, fontSize: 13, fontWeight: 700, letterSpacing: '0.05em',"
