file,line,raw,hex,token,nearestToken,distance,context
src/components/study/InterventionPage.jsx,1611,#e0ddd8,#e0ddd8,,tint,40,"padding: '12px 14px', border: '1px solid #e0ddd8',"
src/components/study/InterventionPage.jsx,1612,#fff,#ffffff,surface,surface,0,"borderRadius: 10, cursor: 'pointer', marginBottom: 10, background: '#fff',"
src/components/study/InterventionPage.jsx,1616,#f0f7eb,#f0f7eb,,base,17,"background: '#f0f7eb', borderColor: '#639922',"
src/components/study/InterventionPage.jsx,1616,#639922,#639922,,text-secondary,90,"background: '#f0f7eb', borderColor: '#639922',"
src/components/study/InterventionPage.jsx,1619,#e0ddd8,#e0ddd8,,tint,40,"width: 18, height: 18, borderRadius: '50%', border: '2px solid #e0ddd8',"
src/components/study/InterventionPage.jsx,1623,#639922,#639922,,text-secondary,90,"borderColor: '#639922', background: '#639922', boxShadow: 'inset 0 0 0 3px #fff',"
src/components/study/InterventionPage.jsx,1623,#639922,#639922,,text-secondary,90,"borderColor: '#639922', background: '#639922', boxShadow: 'inset 0 0 0 3px #fff',"
src/components/study/InterventionPage.jsx,1623,#fff,#ffffff,surface,surface,0,"borderColor: '#639922', background: '#639922', boxShadow: 'inset 0 0 0 3px #fff',"
src/components/study/InterventionPage.jsx,1626,#1a1a18,#1a1a18,,text-main,7,"fontSize: 14, fontWeight: 600, color: '#1a1a18', fontFamily: FONT,"
src/components/study/InterventionPage.jsx,1629,#888780,#888780,,text-secondary,43,"fontSize: 12, color: '#888780', marginTop: 2, fontFamily: FONT,"
src/components/study/InterventionPage.jsx,1634,#e0ddd8,#e0ddd8,,tint,40,"width: 18, height: 18, borderRadius: 4, border: '2px solid #e0ddd8',"
src/components/study/InterventionPage.jsx,1638,#639922,#639922,,text-secondary,90,"borderColor: '#639922', background: '#639922',"
src/components/study/InterventionPage.jsx,1638,#639922,#639922,,text-secondary,90,"borderColor: '#639922', background: '#639922',"
src/components/study/InterventionPage.jsx,1642,#fff,#ffffff,surface,surface,0,"fontSize: 12, color: '#fff', fontWeight: 700, fontFamily: FONT,"
src/components/study/InterventionPage.jsx,1645,#1a1a18,#1a1a18,,text-main,7,"fontSize: 14, fontWeight: 700, color: '#1a1a18', marginBottom: 4, fontFamily: FONT,"
src/components/study/InterventionPage.jsx,1648,#5f5e5a,#5f5e5a,,text-secondary,29,"fontSize: 13, color: '#5f5e5a', marginBottom: 4, fontFamily: FONT,"
src/components/study/InterventionPage.jsx,1651,#888780,#888780,,text-secondary,43,"fontSize: 12, color: '#888780', fontStyle: 'italic', fontFamily: FONT,"
src/components/study/InterventionPage.jsx,1659,#e0ddd8,#e0ddd8,,tint,40,"padding: '10px 18px', border: '1.5px solid #e0ddd8', borderRadius: 20,"
src/components/study/InterventionPage.jsx,1660,#2c2c2a,#2c2c2a,,text-main,26,"fontSize: 14, fontWeight: 500, color: '#2c2c2a',"
src/components/study/InterventionPage.jsx,1661,#fff,#ffffff,surface,surface,0,"background: '#fff', cursor: 'pointer', userSelect: 'none',"
src/components/study/InterventionPage.jsx,1665,#f0f7eb,#f0f7eb,,base,17,"background: '#f0f7eb', borderColor: '#639922', color: '#3b6d11', fontWeight: 600,"
src/components/study/InterventionPage.jsx,1665,#639922,#639922,,text-secondary,90,"background: '#f0f7eb', borderColor: '#639922', color: '#3b6d11', fontWeight: 600,"
src/components/study/InterventionPage.jsx,1665,#3b6d11,#3b6d11,,text-main,88,"background: '#f0f7eb', borderColor: '#639922', color: '#3b6d11', fontWeight: 600,"
src/components/study/InterventionPage.jsx,1673,#2c2c2a,#2c2c2a,,text-main,26,"fontSize: 13, fontWeight: 600, color: '#2c2c2a',"
src/components/study/InterventionPage.jsx,1682,#e0ddd8,#e0ddd8,,tint,40,"border: '1px solid #e0ddd8', borderRadius: 10,"
src/components/study/InterventionPage.jsx,1683,#fff,#ffffff,surface,surface,0,"overflow: 'hidden', background: '#fff',"
src/components/study/InterventionPage.jsx,1686,#639922,#639922,,text-secondary,90,"borderColor: '#639922',"
src/components/study/InterventionPage.jsx,1694,#faf9f7,#faf9f7,,base,9,"background: '#faf9f7', userSelect: 'none',"
src/components/study/InterventionPage.jsx,1697,#f0f7eb,#f0f7eb,,base,17,"background: '#f0f7eb',"
src/components/study/InterventionPage.jsx,1700,#888780,#888780,,text-secondary,43,"fontSize: 11, color: '#888780',"
src/components/study/InterventionPage.jsx,1704,#639922,#639922,,text-secondary,90,"transform: 'rotate(90deg)', color: '#639922',"
src/components/study/InterventionPage.jsx,1707,#e8e5e0,#e8e5e0,,tint,27,"padding: '10px 14px', borderTop: '1px solid #e8e5e0',"
src/components/study/InterventionPage.jsx,1711,#e0ddd8,#e0ddd8,,tint,40,"border: '1px solid #e0ddd8', borderRadius: 6,"
src/components/study/InterventionPage.jsx,1714,#1a1a18,#1a1a18,,text-main,7,"color: '#1a1a18', background: '#fff',"
src/components/study/InterventionPage.jsx,1714,#fff,#ffffff,surface,surface,0,"color: '#1a1a18', background: '#fff',"
src/components/study/InterventionPage.jsx,1722,#e0ddd8,#e0ddd8,,tint,40,"padding: '7px 14px', border: '1.5px solid #e0ddd8', borderRadius: 16,"
src/components/study/InterventionPage.jsx,1723,#2c2c2a,#2c2c2a,,text-main,26,"fontSize: 13, fontWeight: 500, color: '#2c2c2a', background: '#fff',"
src/components/study/InterventionPage.jsx,1723,#fff,#ffffff,surface,surface,0,"fontSize: 13, fontWeight: 500, color: '#2c2c2a', background: '#fff',"
src/components/study/InterventionPage.jsx,1727,#f0f7eb,#f0f7eb,,base,17,"background: '#f0f7eb', borderColor: '#639922', color: '#3b6d11', fontWeight: 600,"
src/components/study/InterventionPage.jsx,1727,#639922,#639922,,text-secondary,90,"background: '#f0f7eb', borderColor: '#639922', color: '#3b6d11', fontWeight: 600,"
src/components/study/InterventionPage.jsx,1727,#3b6d11,#3b6d11,,text-main,88,"background: '#f0f7eb', borderColor: '#639922', color: '#3b6d11', fontWeight: 600,"
src/components/study/InterventionPage.jsx,1730,#faf9f7,#faf9f7,,base,9,"background: '#faf9f7', border: '1px solid #e8e5e0',"
src/components/study/InterventionPage.jsx,1730,#e8e5e0,#e8e5e0,,tint,27,"background: '#faf9f7', border: '1px solid #e8e5e0',"
src/components/study/InterventionPage.jsx,1737,#ebe8e3,#ebe8e3,,tint,23,"borderTop: '1px solid #ebe8e3',"
src/components/study/InterventionPage.jsx,1740,#2c2c2a,#2c2c2a,,text-main,26,"width: '100%', background: '#2c2c2a', color: '#fff',"
src/components/study/InterventionPage.jsx,1740,#fff,#ffffff,surface,surface,0,"width: '100%', background: '#2c2c2a', color: '#fff',"
src/components/study/InterventionPage.jsx,1747,#c8c5c0,#c8c5c0,,text-muted,41,"background: '#c8c5c0', cursor: 'not-allowed',"
src/components/study/InterventionPage.jsx,1750,#3b6d11,#3b6d11,,text-main,88,"width: '100%', background: '#3b6d11', color: '#fff',"
src/components/study/InterventionPage.jsx,1750,#fff,#ffffff,surface,surface,0,"width: '100%', background: '#3b6d11', color: '#fff',"
src/components/study/MidpointStep.jsx,71,#639922,#639922,,text-secondary,90,"const RANK_BADGE_COLORS = ['#639922', '#2980b9', '#888780']"
src/components/study/MidpointStep.jsx,71,#2980b9,#2980b9,,text-secondary,100,"const RANK_BADGE_COLORS = ['#639922', '#2980b9', '#888780']"
src/components/study/MidpointStep.jsx,71,#888780,#888780,,text-secondary,43,"const RANK_BADGE_COLORS = ['#639922', '#2980b9', '#888780']"
src/components/study/MidpointStep.jsx,210,#c0392b,#c0392b,,primary-dark,89,"if (screen === 'error')   return <div style={{ ...M.msg, color: '#c0392b' }}>Midpoint step failed: {error}</div>"
src/components/study/MidpointStep.jsx,509,#888780,#888780,,text-secondary,43,"fontSize: 15, color: '#888780',"
src/components/study/MidpointStep.jsx,513,#faf9f7,#faf9f7,,base,9,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,513,#e0ddd8,#e0ddd8,,tint,40,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,516,#f4f9ee,#f4f9ee,,base,14,"cardTop: { background: '#f4f9ee', border: '1px solid #3b6d11' },"
src/components/study/MidpointStep.jsx,516,#3b6d11,#3b6d11,,text-main,88,"cardTop: { background: '#f4f9ee', border: '1px solid #3b6d11' },"
src/components/study/MidpointStep.jsx,519,#faf9f7,#faf9f7,,base,9,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,519,#e0ddd8,#e0ddd8,,tint,40,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,523,#f4f9ee,#f4f9ee,,base,14,"pickCardSelected: { background: '#f4f9ee', border: '1px solid #3b6d11' },"
src/components/study/MidpointStep.jsx,523,#3b6d11,#3b6d11,,text-main,88,"pickCardSelected: { background: '#f4f9ee', border: '1px solid #3b6d11' },"
src/components/study/MidpointStep.jsx,525,#1a1a18,#1a1a18,,text-main,7,"cardTitle: { margin: 0, fontSize: 16, fontWeight: 600, color: '#1a1a18', fontFamily: 'system-ui,sans-serif' },"
src/components/study/MidpointStep.jsx,526,#5f5e5a,#5f5e5a,,text-secondary,29,"cardMeta:  { margin: '3px 0 0', fontSize: 13.5, color: '#5f5e5a', fontFamily: 'system-ui,sans-serif', lineHeight: 1.45 },"
src/components/study/MidpointStep.jsx,527,#888780,#888780,,text-secondary,43,"cardSub:   { margin: '4px 0 0', fontSize: 12, color: '#888780', fontFamily: 'system-ui,sans-serif' },"
src/components/study/MidpointStep.jsx,530,#e0ddd8,#e0ddd8,,tint,40,"background: '#e0ddd8', color: '#5f5e5a', borderRadius: 8,"
src/components/study/MidpointStep.jsx,530,#5f5e5a,#5f5e5a,,text-secondary,29,"background: '#e0ddd8', color: '#5f5e5a', borderRadius: 8,"
src/components/study/MidpointStep.jsx,534,#3b6d11,#3b6d11,,text-main,88,"feedbackBadgeTop: { background: '#3b6d11', color: '#fff' },"
src/components/study/MidpointStep.jsx,534,#fff,#ffffff,surface,surface,0,"feedbackBadgeTop: { background: '#3b6d11', color: '#fff' },"
src/components/study/MidpointStep.jsx,536,#3b6d11,#3b6d11,,text-main,88,"marginLeft: 8, fontSize: 11, fontWeight: 600, color: '#3b6d11',"
src/components/study/MidpointStep.jsx,537,#e7f2da,#e7f2da,,tint,33,"background: '#e7f2da', borderRadius: 6, padding: '2px 7px',"
src/components/study/MidpointStep.jsx,542,#c0bdb8,#c0bdb8,,text-muted,28,"border: '2px solid #c0bdb8', flexShrink: 0,"
src/components/study/MidpointStep.jsx,544,#3b6d11,#3b6d11,,text-main,88,"radioOn: { border: '6px solid #3b6d11' },"
src/components/study/MidpointStep.jsx,549,#fff,#ffffff,surface,surface,0,"background: '#fff', border: '1.5px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,549,#e0ddd8,#e0ddd8,,tint,40,"background: '#fff', border: '1.5px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,553,#639922,#639922,,text-secondary,90,"rankItemOver: { borderColor: '#639922', background: '#f5fbf0', boxShadow: '0 4px 16px rgba(99,153,34,0.15)' },"
src/components/study/MidpointStep.jsx,553,#f5fbf0,#f5fbf0,,base,14,"rankItemOver: { borderColor: '#639922', background: '#f5fbf0', boxShadow: '0 4px 16px rgba(99,153,34,0.15)' },"
src/components/study/MidpointStep.jsx,553,"rgba(99,153,34,0.15)",#639922,,text-secondary,90,"rankItemOver: { borderColor: '#639922', background: '#f5fbf0', boxShadow: '0 4px 16px rgba(99,153,34,0.15)' },"
src/components/study/MidpointStep.jsx,557,#fff,#ffffff,surface,surface,0,"fontSize: 16, fontWeight: 800, color: '#fff',"
src/components/study/MidpointStep.jsx,562,#e0ddd8,#e0ddd8,,tint,40,"width: 28, height: 28, border: '1px solid #e0ddd8', borderRadius: 6,"
src/components/study/MidpointStep.jsx,563,#f5f4f0,#f5f4f0,,base,9,"background: '#f5f4f0', cursor: 'pointer', display: 'flex',"
src/components/study/MidpointStep.jsx,564,#2c2c2a,#2c2c2a,,text-main,26,"alignItems: 'center', justifyContent: 'center', fontSize: 11, color: '#2c2c2a',"
src/components/study/MidpointStep.jsx,568,#2c2c2a,#2c2c2a,,text-main,26,"dragBar: { display: 'block', width: 18, height: 2, background: '#2c2c2a', borderRadius: 1 },"
src/components/study/MidpointStep.jsx,570,#faf9f7,#faf9f7,,base,9,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 10,"
src/components/study/MidpointStep.jsx,570,#e0ddd8,#e0ddd8,,tint,40,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 10,"
src/components/study/MidpointStep.jsx,575,#5f5e5a,#5f5e5a,,text-secondary,29,"color: '#5f5e5a', marginBottom: 10, fontFamily: 'system-ui,sans-serif',"
src/components/study/MidpointStep.jsx,579,#2c2c2a,#2c2c2a,,text-main,26,"color: '#2c2c2a', marginBottom: 6, fontFamily: 'system-ui,sans-serif',"
src/components/study/MidpointStep.jsx,581,#639922,#639922,,text-secondary,90,"resultNum: { fontWeight: 700, color: '#639922', minWidth: 24 },"
src/components/study/MidpointStep.jsx,585,#faf9f7,#faf9f7,,base,9,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 14,"
src/components/study/MidpointStep.jsx,585,#e0ddd8,#e0ddd8,,tint,40,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 14,"
src/components/study/MidpointStep.jsx,591,#639922,#639922,,text-secondary,90,"color: '#639922', fontFamily: 'system-ui,sans-serif',"
src/components/study/MidpointStep.jsx,593,#888780,#888780,,text-secondary,43,"heroSub:   { fontSize: 13, color: '#888780', marginTop: 2, fontFamily: 'system-ui,sans-serif' },"
src/components/study/MidpointStep.jsx,594,#1a1a18,#1a1a18,,text-main,7,"heroTitle: { fontSize: 24, fontWeight: 800, color: '#1a1a18', marginTop: 6, fontFamily: 'system-ui,sans-serif' },"
src/components/study/MidpointStep.jsx,595,#5f5e5a,#5f5e5a,,text-secondary,29,"heroDesc:  { fontSize: 13.5, color: '#5f5e5a', marginTop: 6, lineHeight: 1.5, fontFamily: 'system-ui,sans-serif' },"
src/components/study/MidpointStep.jsx,597,#f5fbf0,#f5fbf0,,base,14,"background: '#f5fbf0', border: '1px solid #cde3b3', borderRadius: 12,"
src/components/study/MidpointStep.jsx,597,#cde3b3,#cde3b3,,text-muted,64,"background: '#f5fbf0', border: '1px solid #cde3b3', borderRadius: 12,"
src/components/study/MidpointStep.jsx,601,#3b6d11,#3b6d11,,text-main,88,"fontSize: 15, fontWeight: 700, color: '#3b6d11', marginBottom: 8,"
src/components/study/MidpointStep.jsx,605,#2c2c2a,#2c2c2a,,text-main,26,"fontSize: 14, lineHeight: 1.65, color: '#2c2c2a', margin: 0,"
src/components/study/MidpointStep.jsx,609,#faf9f7,#faf9f7,,base,9,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,609,#e0ddd8,#e0ddd8,,tint,40,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,614,#5f5e5a,#5f5e5a,,text-secondary,29,"color: '#5f5e5a', marginBottom: 8, fontFamily: 'system-ui,sans-serif',"
src/components/study/MoodCheckinStep.jsx,104,#fff,#ffffff,surface,surface,0,"background:  rating === n ? 'var(--pk)' : '#fff',"
src/components/study/MoodCheckinStep.jsx,105,#fff,#ffffff,surface,surface,0,"color:       rating === n ? '#fff' : 'var(--tx)',"
src/components/study/MoodCheckinStep.jsx,127,#fdf2f8,#fdf2f8,,base,4,"background:  direction === d.value ? '#fdf2f8' : '#fff',"
src/components/study/MoodCheckinStep.jsx,127,#fff,#ffffff,surface,surface,0,"background:  direction === d.value ? '#fdf2f8' : '#fff',"
src/components/study/MoodCheckinStep.jsx,166,#fff,#ffffff,surface,surface,0,"card:      { background: '#fff', border: '1px solid var(--bd)', borderRadius: 14, padding: '36px 32px', maxWidth: 540, width: '100%' },"
src/components/study/MoodCheckinStep.jsx,177,#fff,#ffffff,surface,surface,0,"textarea:  { width: '100%', boxSizing: 'border-box', fontSize: 15, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd"
src/components/study/MoodCheckinStep.jsx,178,#e04,#ee0044,,primary-dark,107,"errMsg:    { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '16"
src/components/study/MoodCheckinStep.jsx,178,#fff0f0,#fff0f0,,base,6,"errMsg:    { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '16"
src/components/study/MoodCheckinStep.jsx,178,#fcc,#ffcccc,,tint,49,"errMsg:    { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '16"
src/components/study/MoodCheckinStep.jsx,179,#fff,#ffffff,surface,surface,0,"btn:       { display: 'block', width: '100%', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '13px 20px',"
src/components/study/PhysioSetupStep.jsx,18,#FDBCB4,#fdbcb4,,tint,78,"const avatarProps = { skinColor: '#FDBCB4', eyeColor: '#4A90D9', species: 'human' }"
src/components/study/PhysioSetupStep.jsx,18,#4A90D9,#4a90d9,,text-muted,109,"const avatarProps = { skinColor: '#FDBCB4', eyeColor: '#4A90D9', species: 'human' }"
src/components/study/PhysioSetupStep.jsx,336,#fff,#ffffff,surface,surface,0,color:      disabled ? 'var(--tx3)' : '#fff' }
src/components/study/PhysioSetupStep.jsx,342,#c0392b,#c0392b,,primary-dark,89,"<p style={{ color: '#c0392b', fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)' }}>"
src/components/study/QuestionnaireStepWrapper.jsx,60,#e04,#ee0044,,primary-dark,107,"err:     { padding: 40, textAlign: 'center', fontFamily: '""DM Sans"",system-ui,sans-serif', color: '#e04', fontSize: 14 },"
src/components/study/SessionDemoModal.jsx,107,"rgba(255,255,255,0.7)",#ffffff,surface,surface,0,"stripText: { fontFamily: 'Space Mono, monospace', fontSize: 11, color: 'rgba(255,255,255,0.7)' },"
src/components/study/SessionDemoModal.jsx,109,"rgba(255,255,255,0.1)",#ffffff,surface,surface,0,"background: 'rgba(255,255,255,0.1)', border: '1px solid rgba(255,255,255,0.2)',"
src/components/study/SessionDemoModal.jsx,109,"rgba(255,255,255,0.2)",#ffffff,surface,surface,0,"background: 'rgba(255,255,255,0.1)', border: '1px solid rgba(255,255,255,0.2)',"
src/components/study/SessionDemoModal.jsx,111,#fff,#ffffff,surface,surface,0,"fontFamily: 'DM Sans', fontSize: 12, color: '#fff', whiteSpace: 'nowrap',"
src/components/study/SessionDemoModal.jsx,113,#fff,#ffffff,surface,surface,0,"body: { background: '#fff', borderRadius: '12px 12px 0 0', minHeight: '70vh', overflow: 'hidden' },"
src/components/study/SessionDemoModal.jsx,114,#e04,#ee0044,,primary-dark,107,"err: { padding: 40, textAlign: 'center', fontFamily: 'DM Sans', color: '#e04', fontSize: 14 },"
src/components/study/SessionDemoModal.jsx,119,#fff,#ffffff,surface,surface,0,"background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10,"
src/components/study/StepDispatcher.jsx,263,#faf9f7,#faf9f7,,base,9,"box:  { maxWidth: 440, width: '100%', textAlign: 'center', background: '#faf9f7', border: '1px dashed #c8c5c0', borderRadius: 14, padding: '"
src/components/study/StepDispatcher.jsx,263,#c8c5c0,#c8c5c0,,text-muted,41,"box:  { maxWidth: 440, width: '100%', textAlign: 'center', background: '#faf9f7', border: '1px dashed #c8c5c0', borderRadius: 14, padding: '"
src/components/study/StepDispatcher.jsx,267,#fff,#ffffff,surface,surface,0,"btn:  { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '11px 28px', fontSize: 14, fontWeight: 600, curso"
src/components/study/StepDispatcher.jsx,270,#e04,#ee0044,,primary-dark,107,"const ERR = { padding: 40, textAlign: 'center', color: '#e04', fontFamily: '""DM Sans"",system-ui,sans-serif' }"
src/components/study/TrainingStepWrapper.jsx,154,#888780,#888780,,text-secondary,43,"fontSize: 15, color: '#888780',"
src/components/study/TrainingStepWrapper.jsx,159,#c0392b,#c0392b,,primary-dark,89,"fontSize: 14, color: '#c0392b',"
src/components/study/VasStepWrapper.jsx,261,#c0bdb8,#c0bdb8,,text-muted,28,"style={{ ...SS.slider, accentColor: touched ? 'var(--pk)' : '#c0bdb8' }}"
src/components/study/VasStepWrapper.jsx,263,#b0ada8,#b0ada8,,text-muted,9,"<div style={{ ...SS.labels, color: touched ? 'var(--tx2)' : '#b0ada8' }}>"
src/components/study/VasStepWrapper.jsx,287,#faf9f7,#faf9f7,,base,9,"sliderWrap: { background: '#faf9f7', border: '1px solid #e8e5e0', borderRadius: 12, padding: '24px 24px 18px', marginBottom: 28 },"
src/components/study/VasStepWrapper.jsx,287,#e8e5e0,#e8e5e0,,tint,27,"sliderWrap: { background: '#faf9f7', border: '1px solid #e8e5e0', borderRadius: 12, padding: '24px 24px 18px', marginBottom: 28 },"
src/components/study/VasStepWrapper.jsx,291,#c0bdb8,#c0bdb8,,text-muted,28,"valEmpty:  { fontSize: 28, fontWeight: 400, color: '#c0bdb8' },"
src/components/study/VasStepWrapper.jsx,292,#fff,#ffffff,surface,surface,0,"btn:       { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '13px 32px', fontSize: 15, fontWeight: 500, "
src/components/study/VasStepWrapper.jsx,297,#e04,#ee0044,,primary-dark,107,"err:     { padding: 40, textAlign: 'center', fontFamily: '""DM Sans"",system-ui,sans-serif', color: '#e04', fontSize: 14 },"
src/components/study/VideoStepWrapper.jsx,92,#fff,#ffffff,surface,surface,0,"background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10,"
src/components/study/VideoStepWrapper.jsx,99,#e04,#ee0044,,primary-dark,107,"err:     { padding: 40, textAlign: 'center', fontFamily: '""DM Sans"",system-ui,sans-serif', color: '#e04', fontSize: 14 },"
src/components/study/WellnessTipStep.jsx,114,#fff,#ffffff,surface,surface,0,"card:    { background: '#fff', border: '1px solid var(--bd)', borderRadius: 14, padding: '40px 34px', maxWidth: 480, width: '100%', textAlig"
src/components/study/WellnessTipStep.jsx,117,#e04,#ee0044,,primary-dark,107,"errMsg:  { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '0 0 "
src/components/study/WellnessTipStep.jsx,117,#fff0f0,#fff0f0,,base,6,"errMsg:  { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '0 0 "
src/components/study/WellnessTipStep.jsx,117,#fcc,#ffcccc,,tint,49,"errMsg:  { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '0 0 "
src/components/study/WellnessTipStep.jsx,118,#fff,#ffffff,surface,surface,0,"btn:     { display: 'block', width: '100%', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '13px 20px', f"
src/components/study/WrapperElementPage.jsx,64,#c0392b,#c0392b,,primary-dark,89,"<div style={{ ...PKG.msg, color: '#c0392b' }}>"
src/components/study/WrapperElementPage.jsx,104,#639922,#639922,,text-secondary,90,const color = state === 'done' ? '#639922' : state === 'active' ? '#2c2c2a' : '#a09d98'
src/components/study/WrapperElementPage.jsx,104,#2c2c2a,#2c2c2a,,text-main,26,const color = state === 'done' ? '#639922' : state === 'active' ? '#2c2c2a' : '#a09d98'
src/components/study/WrapperElementPage.jsx,104,#a09d98,#a09d98,,text-muted,31,const color = state === 'done' ? '#639922' : state === 'active' ? '#2c2c2a' : '#a09d98'
src/components/study/WrapperElementPage.jsx,105,#639922,#639922,,text-secondary,90,const bar   = state === 'done' ? '#639922' : state === 'active' ? '#2c2c2a' : '#ddd'
src/components/study/WrapperElementPage.jsx,105,#2c2c2a,#2c2c2a,,text-main,26,const bar   = state === 'done' ? '#639922' : state === 'active' ? '#2c2c2a' : '#ddd'
src/components/study/WrapperElementPage.jsx,105,#ddd,#dddddd,,tint,39,const bar   = state === 'done' ? '#639922' : state === 'active' ? '#2c2c2a' : '#ddd'
src/components/study/WrapperElementPage.jsx,133,#639922,#639922,,text-secondary,90,"background: i < screenIndex ? '#639922' : i === screenIndex ? '#2c2c2a' : '#ddd',"
src/components/study/WrapperElementPage.jsx,133,#2c2c2a,#2c2c2a,,text-main,26,"background: i < screenIndex ? '#639922' : i === screenIndex ? '#2c2c2a' : '#ddd',"
src/components/study/WrapperElementPage.jsx,133,#ddd,#dddddd,,tint,39,"background: i < screenIndex ? '#639922' : i === screenIndex ? '#2c2c2a' : '#ddd',"
src/components/study/WrapperElementPage.jsx,165,#888780,#888780,,text-secondary,43,"fontSize: 15, color: '#888780',"
src/components/vas/VasRenderer.jsx,125,#fff,#ffffff,surface,surface,0,"background: '#fff',"
src/components/vas/VasRenderer.jsx,178,#fff,#ffffff,surface,surface,0,"background: 'var(--pk)', color: '#fff',"
src/components/video/StudyVideoPlayer.css,8,#111,#111111,,text-main,20,background: #111;
src/components/video/StudyVideoPlayer.css,23,#000,#000000,,text-main,50,background: #000;
src/components/video/StudyVideoPlayer.css,35,#111,#111111,,text-main,20,background: #111;
src/components/video/StudyVideoPlayer.css,36,#fff,#ffffff,surface,surface,0,color: #fff;
src/components/video/StudyVideoPlayer.css,47,"rgba(255,255,255,0.2)",#ffffff,surface,surface,0,"border: 3px solid rgba(255,255,255,0.2);"
src/components/video/StudyVideoPlayer.css,48,#f068a4,#f068a4,primary,primary,0,"border-top-color: var(--pk, #f068a4);"
src/components/video/StudyVideoPlayer.css,58,#f5a5c5,#f5a5c5,,primary,70,color: #f5a5c5;
src/components/video/StudyVideoPlayer.css,71,"rgba(17, 17, 17, 0.82)",#111111,,text-main,20,"background: rgba(17, 17, 17, 0.82);"
src/components/video/StudyVideoPlayer.css,74,#fff,#ffffff,surface,surface,0,color: #fff;
src/components/video/StudyVideoPlayer.css,95,"rgba(255,255,255,0.7)",#ffffff,surface,surface,0,"color: rgba(255,255,255,0.7);"
src/components/video/StudyVideoPlayer.css,106,#1a1a1a,#1a1a1a,,text-main,5,background: #1a1a1a;
src/components/video/StudyVideoPlayer.css,120,#fff,#ffffff,surface,surface,0,color: #fff;
src/components/video/StudyVideoPlayer.css,127,#f068a4,#f068a4,primary,primary,0,"color: var(--pk, #f068a4);"
src/components/video/StudyVideoPlayer.css,140,"rgba(255,255,255,0.18)",#ffffff,surface,surface,0,"background: rgba(255,255,255,0.18);"
src/components/video/StudyVideoPlayer.css,149,#f068a4,#f068a4,primary,primary,0,"background: var(--pk, #f068a4);"
src/components/video/StudyVideoPlayer.css,160,"rgba(255,255,255,0.65)",#ffffff,surface,surface,0,"color: rgba(255,255,255,0.65);"
src/components/video/StudyVideoPlayer.css,175,"rgba(17, 17, 17, 0.88)",#111111,,text-main,20,"background: rgba(17, 17, 17, 0.88);"
src/components/video/StudyVideoPlayer.css,176,#fff,#ffffff,surface,surface,0,color: #fff;
src/games/AptitudeSuite/AptitudeSuite.jsx,314,#fff,#ffffff,surface,surface,0,"color: '#fff',"
src/games/AptitudeSuite/components/AnagramBox.jsx,96,#fff,#ffffff,surface,surface,0,"color: '#fff',"
src/games/AptitudeSuite/components/FluencyBox.jsx,97,#fff,#ffffff,surface,surface,0,"color: '#fff',"
src/games/AptitudeSuite/components/PercentileGauge.jsx,16,#e05555,#e05555,,primary-dark,56,"// 0–33: red (#e05555) → yellow (#F5C842), 34–66: yellow → green (#4caf7d), 67+: green"
