file,line,raw,px,clickHeuristic,context
src/App.css,4,5px,,non-clickable,border-radius: 5px;
src/App.css,121,6px,,non-clickable,border-radius: 6px;
src/classroom/CheckinRunner.jsx,190,10,,non-clickable,"width: '100%', padding: '12px 14px', borderRadius: 10, border: '1px solid var(--bds)',"
src/classroom/CheckinRunner.jsx,194,10,,non-clickable,"padding: '12px 28px', borderRadius: 10, border: 'none', background: 'var(--pk)',"
src/classroom/CheckinRunner.jsx,199,50%,,non-clickable,"width: 52, height: 52, borderRadius: '50%', fontSize: 17, fontWeight: 600,"
src/classroom/CheckinRunner.jsx,208,10,,non-clickable,"display: 'flex', alignItems: 'center', padding: '10px 12px', borderRadius: 10, fontSize: 14, marginBottom: 6, cursor: 'pointer',"
src/classroom/ClassRemote.jsx,363,20,,non-clickable,"fontFamily: MONO, fontSize: 11, padding: '4px 10px', borderRadius: 20, whiteSpace: 'nowrap',"
src/classroom/ClassRemote.jsx,368,10,,non-clickable,"error: { fontSize: 13, color: '#c04a4a', background: '#fdecec', border: '1px solid #f3b8b8', borderRadius: 10, padding: '10px 14px', marginB"
src/classroom/ClassRemote.jsx,369,16,,non-clickable,"card: { background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 16, padding: '16px 18px', marginBottom: 12 },"
src/classroom/ClassRemote.jsx,374,6,,non-clickable,"fontFamily: MONO, fontSize: 10, textTransform: 'uppercase', letterSpacing: 1, padding: '3px 8px', borderRadius: 6,"
src/classroom/ClassRemote.jsx,383,12,,non-clickable,"flex: 1, padding: '14px 0', borderRadius: 12, border: 'none', background: 'var(--pk)',"
src/classroom/ClassRemote.jsx,387,12,,non-clickable,"padding: '14px 18px', borderRadius: 12, border: '1px solid var(--bds)', background: 'var(--bgc)',"
src/classroom/ClassRemote.jsx,394,10,,non-clickable,"questionRow: { background: 'var(--bg)', borderRadius: 10, padding: '10px 12px', marginBottom: 8 },"
src/classroom/ClassRemote.jsx,400,8,,non-clickable,"padding: '7px 14px', borderRadius: 8, border: 'none', background: 'var(--pk)',"
src/classroom/ClassRoom.jsx,316,16,,non-clickable,"card: { background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 16, padding: '32px 28px', textAlign: 'center' },"
src/classroom/ClassRoom.jsx,323,10,,non-clickable,"marginTop: 20, padding: '12px 28px', borderRadius: 10, border: 'none',"
src/classroom/ClassRoom.jsx,327,12,,non-clickable,"banner: { background: 'var(--bgp)', border: '1px solid var(--pkb)', borderRadius: 12, padding: '14px 18px', marginBottom: 16 },"
src/classroom/ClassRoom.jsx,332,8,,non-clickable,"flex: 1, padding: '9px 12px', borderRadius: 8, border: '1px solid var(--bds)',"
src/classroom/ClassRoom.jsx,336,8,,non-clickable,"padding: '9px 18px', borderRadius: 8, border: 'none', background: 'var(--pk)',"
src/classroom/ClassScreen.jsx,162,20,,non-clickable,"qrRow: { display: 'flex', flexDirection: 'column', alignItems: 'center', gap: 12, background: '#fff', padding: 24, borderRadius: 20 },"
src/classroom/ClassScreen.jsx,166,50%,,non-clickable,"position: 'absolute', top: 60, width: 14, height: 14, borderRadius: '50%',"
src/classroom/ClassVerifyEmail.jsx,58,16,,non-clickable,"card: { background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 16, padding: '40px 32px', textAlign: 'center', maxWidth: 400 "
src/classroom/ConsoleLecturePlanner.jsx,431,10,,non-clickable,"borderRadius: 10, padding: '10px 14px', fontSize: 13, marginBottom: 16,"
src/classroom/ConsoleLecturePlanner.jsx,435,12,,non-clickable,"lectureCard: { background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 12, marginBottom: 12, overflow: 'hidden' },"
src/classroom/ConsoleLecturePlanner.jsx,447,8,,non-clickable,"checkinRow: { display: 'flex', alignItems: 'center', gap: 10, padding: '8px 10px', borderRadius: 8, background: 'var(--bg)', marginBottom: 6"
src/classroom/ConsoleLecturePlanner.jsx,450,6,,non-clickable,"autoCloseBadge: { fontFamily: MONO, fontSize: 11, color: 'var(--pkd)', background: 'var(--pkb)', padding: '2px 8px', borderRadius: 6 },"
src/classroom/ConsoleLecturePlanner.jsx,455,10,,non-clickable,"checkinForm: { background: 'var(--bg)', borderRadius: 10, padding: 14, marginBottom: 8 },"
src/classroom/ConsoleLecturePlanner.jsx,458,7,,non-clickable,"input: { padding: '7px 10px', borderRadius: 7, border: '1px solid var(--bds)', fontSize: 13, fontFamily: 'inherit' },"
src/classroom/ConsoleLecturePlanner.jsx,462,20,,non-clickable,"display: 'inline-flex', alignItems: 'center', padding: '6px 12px', borderRadius: 20, fontSize: 13,"
src/classroom/ConsoleLecturePlanner.jsx,466,10,,non-clickable,"quizItemBox: { background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 10, padding: 12, marginBottom: 8 },"
src/classroom/ConsoleLecturePlanner.jsx,475,5,,non-clickable,"orderBtn: { border: '1px solid var(--bds)', background: 'var(--bgc)', borderRadius: 5, width: 22, height: 22, cursor: 'pointer', fontSize: 1"
src/classroom/ConsoleLecturePlanner.jsx,478,8,,non-clickable,"primaryBtnSm: { padding: '7px 16px', borderRadius: 8, border: 'none', background: 'var(--pk)', color: '#fff', fontSize: 13, fontWeight: 600,"
src/classroom/ConsoleLecturePlanner.jsx,479,8,,non-clickable,"ghostBtnSm: { padding: '7px 16px', borderRadius: 8, border: '1px solid var(--bds)', background: 'none', color: 'var(--tx2)', fontSize: 13, c"
src/classroom/ConsoleLecturePlanner.jsx,480,8,,non-clickable,"addBtn: { padding: '10px 16px', borderRadius: 8, border: '1px dashed var(--bds)', background: 'none', color: 'var(--pk)', fontSize: 13, curs"
src/classroom/ConsoleParticipation.jsx,113,8,,non-clickable,"exportBtn: { padding: '8px 16px', borderRadius: 8, border: '1px solid var(--bds)', background: 'var(--bgc)', color: 'var(--pkd)', fontSize: "
src/classroom/ConsoleParticipation.jsx,114,10,,non-clickable,"tableWrap: { overflowX: 'auto', borderRadius: 10, border: '1px solid var(--bd)', background: 'var(--bgc)' },"
src/classroom/ConsoleParticipation.jsx,122,6,,non-clickable,"unverifiedBadge: { marginLeft: 8, fontFamily: MONO, fontSize: 10, color: '#b8760f', background: '#fdf2e5', padding: '2px 6px', borderRadius:"
src/classroom/LectureLoungeAdminPage.jsx,276,10,,non-clickable,"tableWrap: { overflowX: 'auto', borderRadius: 10, border: '1px solid var(--bd)', background: 'var(--bgc)' },"
src/classroom/LectureLoungeAdminPage.jsx,285,9,,non-clickable,"btnPrimary: { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSiz"
src/classroom/LectureLoungeAdminPage.jsx,286,8,,non-clickable,"btnSmall: { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '7px 16px', fontSize: 13, fontWeight: 600, cur"
src/classroom/LectureLoungeAdminPage.jsx,287,8,,non-clickable,"cancelBtn: { background: 'none', border: '1px solid var(--bd)', borderRadius: 8, padding: '7px 16px', fontSize: 13, cursor: 'pointer', color"
src/classroom/LectureLoungeAdminPage.jsx,290,7,,non-clickable,"input: { padding: '7px 10px', borderRadius: 7, border: '1px solid var(--bds)', fontSize: 13, fontFamily: 'inherit' },"
src/classroom/LectureLoungeAdminPage.jsx,295,14,,non-clickable,"dialog: { background: '#fff', borderRadius: 14, padding: '28px 32px', maxWidth: 420, width: '90%', boxShadow: '0 8px 32px rgba(0,0,0,0.18)' "
src/classroom/LectureLoungeAdminPage.jsx,299,8,,non-clickable,"confirmDeleteBtn: { background: '#c0392b', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, cursor: 'point"
src/classroom/ResultsView.jsx,288,50%,,non-clickable,"legendSelf: { display: 'inline-block', width: 9, height: 9, borderRadius: '50%', background: 'var(--pk)', marginRight: 4 },"
src/classroom/ResultsView.jsx,289,50%,,non-clickable,"legendOther: { display: 'inline-block', width: 9, height: 9, borderRadius: '50%', background: 'var(--gy)', marginRight: 4, marginLeft: 10 },"
src/classroom/ResultsView.jsx,293,4,,non-clickable,"pacingFill: { width: '100%', background: 'var(--pk)', borderRadius: 4, minHeight: 2 },"
src/classroom/ResultsView.jsx,299,10,,non-clickable,"background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 10, padding: '10px 12px', marginBottom: 8, textAlign: 'left',"
src/classroom/ResultsView.jsx,303,8,,non-clickable,"fontFamily: MONO, fontSize: 12, whiteSpace: 'nowrap', padding: '5px 10px', borderRadius: 8, cursor: 'pointer',"
src/classroom/ResultsView.jsx,315,5,,non-clickable,"quizResultBarTrack: { flex: 1, height: 10, borderRadius: 5, background: 'var(--bg)', overflow: 'hidden' },"
src/classroom/ResultsView.jsx,316,5,,non-clickable,"quizResultBarFill: (correct) => ({ height: '100%', borderRadius: 5, background: correct ? '#1a8a4a' : 'var(--pk)' }),"
src/components/audio/StudyAudioPlayer.css,9,14px,,non-clickable,border-radius: 14px;
src/components/audio/StudyAudioPlayer.css,36,50%,,non-clickable,border-radius: 50%;
src/components/audio/StudyAudioPlayer.css,133,50%,,non-clickable,border-radius: 50%;
src/components/audio/StudyAudioPlayer.css,164,3px,,non-clickable,border-radius: 3px;
src/components/audio/StudyAudioPlayer.css,173,3px,,non-clickable,border-radius: 3px;
src/components/Avatar/AvatarEditor.jsx,60,50%,,maybe-clickable,"borderRadius: '50%',"
src/components/Avatar/AvatarEditor.jsx,88,10,,non-clickable,"borderRadius: 10,"
src/components/Avatar/AvatarEditor.jsx,103,10,,non-clickable,"<span style={{ position: 'absolute', inset: 0, display: 'flex', alignItems: 'center', justifyContent: 'center', fontSize: 14, borderRadius: "
src/components/Avatar/AvatarEditor.jsx,119,10,,maybe-clickable,"borderRadius: 10,"
src/components/Avatar/AvatarEditor.jsx,127,50%,,non-clickable,"<div style={{ width: 20, height: 20, borderRadius: '50%', background: color.value, border: '1px solid rgba(0,0,0,0.15)' }} />"
src/components/Avatar/AvatarEditor.jsx,142,8,,maybe-clickable,"borderRadius: 8,"
src/components/Avatar/AvatarEditor.jsx,385,50%,,maybe-clickable,"width: 26, height: 26, borderRadius: '50%', background: hex,"
src/components/Avatar/AvatarEditor.jsx,422,6,,maybe-clickable,"padding: '2px 8px', borderRadius: 6, cursor: 'pointer',"
src/components/Avatar/AvatarEditor.jsx,563,32,,non-clickable,"background: 'var(--bgc)', borderRadius: 32, padding: 16,"
src/components/Avatar/AvatarEditor.jsx,568,18,,non-clickable,"lockedCard:      { background: 'var(--bgc)', borderRadius: 18, padding: '14px 16px', width: 220, boxShadow: '0 3px 14px rgba(240,104,164,0.1"
src/components/Avatar/AvatarEditor.jsx,572,6,,non-clickable,"lockedPts:       { fontFamily: MONO, fontSize: 12, color: 'var(--tx3)', background: 'var(--bg)', borderRadius: 6, padding: '1px 6px' },"
src/components/Avatar/AvatarEditor.jsx,578,24,,non-clickable,"panel:        { background: 'var(--bgc)', borderRadius: 24, padding: '22px 24px', boxShadow: '0 4px 24px rgba(240,104,164,0.10)', marginBott"
src/components/Avatar/AvatarEditor.jsx,581,6,,non-clickable,"paletteBadge: { fontFamily: MONO, fontSize: 9, color: 'var(--pk)', background: 'var(--bgp)', borderRadius: 6, padding: '2px 7px', letterSpac"
src/components/Avatar/AvatarEditor.jsx,586,16,,non-clickable,"color: 'white', border: 'none', borderRadius: 16,"
src/components/Avatar/BaseAvatarCreator.jsx,172,50%,,maybe-clickable,"borderRadius: ""50%"","
src/components/Avatar/BaseAvatarCreator.jsx,205,24,,non-clickable,"borderRadius: 24,"
src/components/Avatar/BaseAvatarCreator.jsx,305,32,,non-clickable,"borderRadius: 32,"
src/components/Avatar/BaseAvatarCreator.jsx,326,18,,non-clickable,"borderRadius: 18,"
src/components/Avatar/BaseAvatarCreator.jsx,361,6,,non-clickable,"borderRadius: 6,"
src/components/Avatar/BaseAvatarCreator.jsx,427,16,,non-clickable,"borderRadius: 16,"
src/components/DemoModal.jsx,47,8,,maybe-clickable,"borderRadius: 8, padding: '6px 14px', cursor: 'pointer',"
src/components/ErrorBoundary.jsx,41,16,,non-clickable,"card: { background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 16, padding: '40px 32px', textAlign: 'center', maxWidth: 400 "
src/components/ErrorBoundary.jsx,45,10,,non-clickable,"btn: { padding: '10px 24px', borderRadius: 10, border: 'none', background: 'var(--pk)', color: '#fff', fontSize: 14, fontWeight: 600, cursor"
src/components/Nav.jsx,97,9,,non-clickable,"fontSize: 14, padding: '7px 18px', borderRadius: 9,"
src/components/Nav.jsx,104,9,,non-clickable,"borderRadius: 9, cursor: 'pointer', fontWeight: 500,"
src/components/Nav.jsx,110,50%,,non-clickable,"width: 36, height: 36, borderRadius: '50%',"
src/components/questionnaire/ChecklistScreen.jsx,39,12,,non-clickable,"borderRadius: 12,"
src/components/questionnaire/ChecklistScreen.jsx,65,5,,non-clickable,"borderRadius:   5,"
src/components/questionnaire/ChecklistScreen.jsx,150,8,,non-clickable,"borderRadius:   8,"
src/components/questionnaire/InstructionScreen.jsx,60,12,,non-clickable,"borderRadius: 12,"
src/components/questionnaire/InstructionScreen.jsx,105,14,,non-clickable,"borderRadius: 14,"
src/components/questionnaire/LikertItem.jsx,96,12,,non-clickable,"borderRadius:    12,"
src/components/questionnaire/LikertItem.jsx,112,50%,,non-clickable,"borderRadius:   '50%',"
src/components/questionnaire/LikertItem.jsx,125,50%,,non-clickable,"borderRadius: '50%',"
src/components/questionnaire/LikertItem.jsx,195,6,,non-clickable,"borderRadius:   6,"
src/components/questionnaire/LikertItem.jsx,217,4,,non-clickable,"borderRadius: 4,"
src/components/questionnaire/QuestionnaireRenderer.jsx,273,12,,non-clickable,"borderRadius:   12,"
src/components/questionnaire/QuestionnaireRenderer.jsx,296,12,,non-clickable,"borderRadius:   12,"
src/components/questionnaire/ScaleChangeScreen.jsx,36,20,,non-clickable,"borderRadius:  20,"
src/components/questionnaire/ScaleChangeScreen.jsx,71,12,,non-clickable,"borderRadius: 12,"
src/components/questionnaire/ScaleChangeScreen.jsx,119,14,,non-clickable,"borderRadius: 14,"
src/components/ScreenerPage.jsx,420,50%,,non-clickable,"topBadgeDot:  { display: 'inline-block', width: 6, height: 6, borderRadius: '50%', background: '#639922' },"
src/components/ScreenerPage.jsx,429,0 6px 6px 0,,non-clickable,"partLabel:    { fontSize: 13, fontWeight: 700, color: 'var(--tx, #1c1c1e)', padding: '10px 14px', background: '#f5f4f0', borderLeft: `3px so"
src/components/ScreenerPage.jsx,431,8,,non-clickable,"studyStep:    { display: 'flex', gap: 12, padding: '11px 14px', border: '1px solid #ebe8e3', borderRadius: 8, marginBottom: 8, background: '"
src/components/ScreenerPage.jsx,432,50%,,non-clickable,"stepNum:      { width: 24, height: 24, borderRadius: '50%', background: '#f0ede8', fontSize: 11, fontFamily: '""Space Mono"", monospace', font"
src/components/ScreenerPage.jsx,434,10,,non-clickable,"infoBox:      { background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 10, padding: '14px 16px', marginBottom: 16, fontSize: 13, "
src/components/ScreenerPage.jsx,435,10,,non-clickable,"eligItem:     { display: 'flex', alignItems: 'flex-start', gap: 12, padding: '12px 14px', border: '1.5px solid #e0ddd8', borderRadius: 10, m"
src/components/ScreenerPage.jsx,439,6,,non-clickable,"eligBtn:      { width: 36, height: 28, borderRadius: 6, border: '1.5px solid #e0ddd8', background: '#f5f4f0', fontSize: 11, fontFamily: '""DM"
src/components/ScreenerPage.jsx,446,10,,non-clickable,"statusBanner: { borderRadius: 10, padding: '14px 16px', marginTop: 12, fontSize: 13, lineHeight: 1.6 },"
src/components/ScreenerPage.jsx,447,12,,non-clickable,"outcomeCard:     { borderRadius: 12, padding: 20, marginBottom: 8 },"
src/components/ScreenerPage.jsx,452,8,,non-clickable,"resourceItem:    { display: 'flex', flexDirection: 'column', padding: '10px 12px', border: '1px solid #e0ddd8', borderRadius: 8, marginBotto"
src/components/ScreenerPage.jsx,456,8,,non-clickable,"btnNext:      { width: '100%', border: 'none', borderRadius: 8, padding: '14px 24px', fontSize: 15, fontFamily: '""DM Sans"", system-ui, sans-"
src/components/ScreenerPage.jsx,457,8,,non-clickable,"btnProceed:   { width: '100%', border: 'none', borderRadius: 8, padding: '14px 24px', fontSize: 15, fontFamily: '""DM Sans"", system-ui, sans-"
src/components/study/AssessmentLeadInStep.jsx,98,999,,non-clickable,"borderRadius: 999, fontSize: 11, fontWeight: 600,"
src/components/study/builder/ContactSettingsModal.jsx,186,8,,non-clickable,"style={{ width: '100%', height: 200, border: '1px solid var(--bd)', borderRadius: 8, marginTop: 8 }}"
src/components/study/builder/ContactSettingsModal.jsx,221,11,,non-clickable,"width: 38, height: 22, borderRadius: 11, border: 'none', cursor: 'pointer',"
src/components/study/builder/ContactSettingsModal.jsx,229,50%,,non-clickable,"borderRadius: '50%', background: '#fff', transition: 'left 0.2s',"
src/components/study/builder/ContactSettingsModal.jsx,238,50%,,non-clickable,"closeBtn:  { position: 'fixed', top: 16, right: 20, background: '#fff', border: '1px solid var(--bd)', borderRadius: '50%', width: 36, heigh"
src/components/study/builder/ContactSettingsModal.jsx,239,12,,non-clickable,"card:      { background: '#fff', border: '1px solid var(--bd)', borderRadius: 12, padding: 28, display: 'flex', flexDirection: 'column', gap"
src/components/study/builder/ContactSettingsModal.jsx,242,8,,non-clickable,"errMsg:    { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: 0 }"
src/components/study/builder/ContactSettingsModal.jsx,245,8,,non-clickable,"input:     { fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px 12px'"
src/components/study/builder/ContactSettingsModal.jsx,248,6,,non-clickable,"varPill:   { fontFamily: '""Space Mono"",monospace', fontSize: 11, background: 'var(--bgp)', border: '1px solid var(--pkb)', borderRadius: 6, "
src/components/study/builder/ContactSettingsModal.jsx,251,8,,non-clickable,"cancelBtn: { background: '#fff', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px 16px', fontSize: 14, color: 'var(--tx2)', cur"
src/components/study/builder/ContactSettingsModal.jsx,252,8,,non-clickable,"saveBtn:   { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, fontWeight: 500, cu"
src/components/study/builder/nodes/AdherenceCheckNode.jsx,31,10,,non-clickable,"borderRadius: 10,"
src/components/study/builder/nodes/BlockNode.jsx,45,10,,non-clickable,"borderRadius: 10,"
src/components/study/builder/nodes/CounterbalanceNode.jsx,36,10,,non-clickable,"borderRadius: 10,"
src/components/study/builder/nodes/RandomizeNode.jsx,79,10,,non-clickable,"borderRadius: 10,"
src/components/study/builder/nodes/RandomizeNode.jsx,145,5,,non-clickable,"borderRadius: 5,"
src/components/study/builder/nodes/RandomizeNode.jsx,166,6,,non-clickable,"borderRadius: 6,"
src/components/study/builder/nodes/SessionNode.jsx,32,10,,non-clickable,"borderRadius: 10,"
src/components/study/builder/nodes/TimepointNode.jsx,30,10,,non-clickable,"borderRadius: 10,"
src/components/study/CompensationStep.jsx,155,14,,non-clickable,"card:       { background: '#fff', border: '1px solid var(--bd)', borderRadius: 14, padding: '36px 32px', maxWidth: 500, width: '100%' },"
src/components/study/CompensationStep.jsx,159,10,,non-clickable,"optionCard: { display: 'flex', gap: 12, alignItems: 'flex-start', border: '1.5px solid', borderRadius: 10, padding: '14px 16px', cursor: 'po"
src/components/study/CompensationStep.jsx,164,8,,non-clickable,"input:      { fontSize: 15, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '10px 14p"
src/components/study/CompensationStep.jsx,166,8,,non-clickable,"errMsg:     { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBott"
src/components/study/CompensationStep.jsx,167,9,,non-clickable,"btn:        { display: 'block', width: '100%', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '12px 20px'"
src/components/study/ConsentGate.jsx,185,12,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 12,"
src/components/study/ConsentGate.jsx,206,12,,non-clickable,"padding: '13px 32px', borderRadius: 12,"
src/components/study/ConsentGate.jsx,216,8,,non-clickable,"border: '1px solid #fcc', borderRadius: 8, padding: '10px 16px', margin: 0,"
src/components/study/ContactEmailGate.jsx,133,10,,non-clickable,"padding: '12px 14px', borderRadius: 10,"
src/components/study/ContactEmailGate.jsx,141,12,,non-clickable,"padding: '13px 32px', borderRadius: 12,"
src/components/study/ContactEmailGate.jsx,150,8,,non-clickable,"border: '1px solid #fcc', borderRadius: 8, padding: '10px 16px', margin: 0,"
src/components/study/DailyFarewellStep.jsx,150,50%,,non-clickable,"width: 26, height: 26, borderRadius: '50%', background: '#f0ede8',"
src/components/study/DailyFarewellStep.jsx,159,0 8px 8px 0,,non-clickable,"borderRadius: '0 8px 8px 0', padding: '12px 14px', fontSize: 13, lineHeight: 1.6,"
src/components/study/DailyFarewellStep.jsx,164,10,,non-clickable,"background: '#faf9f7', border: '1px solid #e8e5e0', borderRadius: 10,"
src/components/study/DailyFarewellStep.jsx,173,6,,non-clickable,"borderRadius: 6, padding: '5px 10px', fontFamily: FONT,"
src/components/study/DebriefStep.jsx,79,12,,non-clickable,"borderRadius: 12,"
src/components/study/DebriefStep.jsx,89,10,,non-clickable,"borderRadius: 10,"
src/components/study/DemographicsStep.jsx,175,10,,non-clickable,"prompt:  { fontSize: 14, color: 'var(--tx2)', lineHeight: 1.65, margin: 0, background: '#faf7fb', border: '1px solid var(--bd)', borderRadiu"
src/components/study/DemographicsStep.jsx,179,10,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 10,"
src/components/study/DemographicsStep.jsx,185,10,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 10,"
src/components/study/DemographicsStep.jsx,192,10,,non-clickable,"padding: '10px 20px', borderRadius: 10,"
src/components/study/DemographicsStep.jsx,208,3,,non-clickable,"width: 6, background: 'var(--bd)', borderRadius: 3,"
src/components/study/DemographicsStep.jsx,227,10,,non-clickable,"borderRadius: 10, padding: '13px 32px',"
src/components/study/DisplayStepWrapper.jsx,89,10,,non-clickable,"btn:       { alignSelf: 'center', marginTop: 12, background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '13px 36"
src/components/study/EnrollmentPanel.jsx,298,50%,,non-clickable,"return <span style={{ width: 7, height: 7, borderRadius: '50%', background: color, flexShrink: 0 }} />"
src/components/study/EnrollmentPanel.jsx,310,6,,non-clickable,"<span style={{ fontFamily: '""Space Mono"",monospace', fontSize: 10, borderRadius: 6, padding: '2px 7px', background: c.bg, color: c.color }}>"
src/components/study/EnrollmentPanel.jsx,324,9,,non-clickable,"btnPrimary:      { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fo"
src/components/study/EnrollmentPanel.jsx,325,10,,non-clickable,"enrollForm:      { display: 'flex', flexDirection: 'column', gap: 10, marginBottom: 16, background: 'var(--bgc)', border: '1px solid var(--b"
src/components/study/EnrollmentPanel.jsx,327,8,,non-clickable,"input:           { fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px"
src/components/study/EnrollmentPanel.jsx,328,8,,non-clickable,"errMsg:          { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margi"
src/components/study/EnrollmentPanel.jsx,332,10,,non-clickable,"tableWrap:       { overflowX: 'auto', borderRadius: 10, border: '1px solid var(--bd)', background: '#fff' },"
src/components/study/EnrollmentPanel.jsx,340,8,,non-clickable,"sessionChip:     { display: 'flex', alignItems: 'center', gap: 7, background: '#fff', border: '1px solid var(--bd)', borderRadius: 8, paddin"
src/components/study/EnrollmentPanel.jsx,342,6,,non-clickable,"runBtn:          { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 6, padding: '3px 9px', fontSize: 12, cursor: 'point"
src/components/study/EquityCensusStep.jsx,697,10,,non-clickable,"background: '#faf7fb', border: '1px solid var(--bd)', borderRadius: 10, padding: '12px 14px',"
src/components/study/EquityCensusStep.jsx,707,8,,non-clickable,"padding: '7px 10px', borderRadius: 8, cursor: 'pointer',"
src/components/study/EquityCensusStep.jsx,717,8,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 8,"
src/components/study/EquityCensusStep.jsx,724,10,,non-clickable,"padding: '10px 20px', borderRadius: 10,"
src/components/study/EquityCensusStep.jsx,736,10,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 10, resize: 'vertical',"
src/components/study/EquityCensusStep.jsx,744,10,,non-clickable,"borderRadius: 10, padding: '13px 32px',"
src/components/study/InterventionPage.jsx,1371,50%,,non-clickable,"width: 8, height: 8, borderRadius: '50%',"
src/components/study/InterventionPage.jsx,1384,6,,non-clickable,"borderRadius: 6, padding: '4px 10px',"
src/components/study/InterventionPage.jsx,1390,50%,,non-clickable,"width: 6, height: 6, borderRadius: '50%', background: '#639922',"
src/components/study/InterventionPage.jsx,1410,50%,,non-clickable,"width: 6, height: 6, borderRadius: '50%',"
src/components/study/InterventionPage.jsx,1425,12px 12px 12px 4px,,non-clickable,"borderRadius: '12px 12px 12px 4px',"
src/components/study/InterventionPage.jsx,1450,12,,non-clickable,"borderRadius: 12,"
src/components/study/InterventionPage.jsx,1458,2,,non-clickable,"flex: 1, height: 4, background: '#e8e5e0', borderRadius: 2, overflow: 'hidden',"
src/components/study/InterventionPage.jsx,1461,2,,non-clickable,"height: '100%', borderRadius: 2, transition: 'width 1s linear',"
src/components/study/InterventionPage.jsx,1493,8,,non-clickable,"borderRadius: 8,"
src/components/study/InterventionPage.jsx,1501,8,,non-clickable,"borderRadius: 8,"
src/components/study/InterventionPage.jsx,1517,8,,non-clickable,"borderRadius: 8,"
src/components/study/InterventionPage.jsx,1539,12,,non-clickable,"borderRadius: 12,"
src/components/study/InterventionPage.jsx,1571,50%,,non-clickable,"width: 24, height: 24, borderRadius: '50%',"
src/components/study/InterventionPage.jsx,1577,8,,non-clickable,"flex: 1, border: '1px solid #e0ddd8', borderRadius: 8,"
src/components/study/InterventionPage.jsx,1597,2,,non-clickable,"width: 160, height: 4, background: '#e8e5e0', borderRadius: 2, overflow: 'hidden', marginTop: 8,"
src/components/study/InterventionPage.jsx,1600,2,,non-clickable,"height: '100%', background: '#639922', borderRadius: 2, transition: 'width 1s linear',"
src/components/study/InterventionPage.jsx,1605,6,,non-clickable,"background: '#f5f4f0', borderLeft: '3px solid #639922', borderRadius: 6,"
src/components/study/InterventionPage.jsx,1612,10,,non-clickable,"borderRadius: 10, cursor: 'pointer', marginBottom: 10, background: '#fff',"
src/components/study/InterventionPage.jsx,1619,50%,,non-clickable,"width: 18, height: 18, borderRadius: '50%', border: '2px solid #e0ddd8',"
src/components/study/InterventionPage.jsx,1634,4,,non-clickable,"width: 18, height: 18, borderRadius: 4, border: '2px solid #e0ddd8',"
src/components/study/InterventionPage.jsx,1659,20,,non-clickable,"padding: '10px 18px', border: '1.5px solid #e0ddd8', borderRadius: 20,"
src/components/study/InterventionPage.jsx,1682,10,,non-clickable,"border: '1px solid #e0ddd8', borderRadius: 10,"
src/components/study/InterventionPage.jsx,1711,6,,non-clickable,"border: '1px solid #e0ddd8', borderRadius: 6,"
src/components/study/InterventionPage.jsx,1722,16,,non-clickable,"padding: '7px 14px', border: '1.5px solid #e0ddd8', borderRadius: 16,"
src/components/study/InterventionPage.jsx,1731,12,,non-clickable,"borderRadius: 12, padding: '16px 20px', marginBottom: 12,"
src/components/study/InterventionPage.jsx,1741,8,,non-clickable,"border: 'none', borderRadius: 8,"
