file,line,raw,context
src/pages/keynote/graphics.jsx,213,monospace,"<text x={cueX + 5} y={bandTop + 4} fill=""#c98a1f"" fontSize=""10"" fontFamily=""monospace"">rate-change cue</text>"
src/pages/keynote/graphics.jsx,224,monospace,"<text x={xOf(tk)} y={bandBot + 28} fill={GRY} fontSize=""9"" fontFamily=""monospace"" textAnchor=""middle"">{tk}</text>"
src/pages/keynote/graphics.jsx,227,monospace,"<text x={xOf(T)} y={bandBot + 28} fill={GRY} fontSize=""9"" fontFamily=""monospace"" textAnchor=""end"">s</text>"
src/pages/Login.jsx,75,inherit,"input: { padding: '10px 14px', borderRadius: 9, border: '1px solid var(--bds)', background: 'var(--bgp)', fontSize: 15, color: 'var(--tx)', "
src/pages/Login.jsx,77,inherit,"btnPrimary: { padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', fontSize: 15, fontWeight: 600, cu"
src/pages/PlatformPage.jsx,212,var(--mono),"<p style={{ fontFamily: 'var(--mono)', fontSize: 11, letterSpacing: '1.5px', textTransform: 'uppercase', color: 'var(--tx3)', marginBottom: "
src/pages/PlatformPage.jsx,213,var(--mono),"<p style={{ fontFamily: 'var(--mono)', fontSize: 18, fontWeight: 700, color: 'var(--tx)' }}>{val}</p>"
src/pages/PlatformPage.jsx,214,var(--mono),"{up && <p style={{ fontFamily: 'var(--mono)', fontSize: 11, color: '#1D9E75', marginTop: 2 }}>↑ {up}</p>}"
src/pages/PlatformPage.jsx,222,var(--mono),"<p style={{ fontFamily: 'var(--mono)', fontSize: 11, letterSpacing: '1.5px', textTransform: 'uppercase', color: 'var(--tx3)', marginBottom: "
src/pages/PlatformPage.jsx,223,var(--mono),"<p style={{ fontFamily: 'var(--mono)', fontSize: 14, color: 'var(--tx)' }}>{val}</p>"
src/pages/PlatformPage.jsx,390,inherit,"btnPrimary: { display: 'inline-block', fontSize: 14, padding: '9px 20px', borderRadius: 9, fontWeight: 500, background: 'var(--pk)', border:"
src/pages/PlatformPage.jsx,391,inherit,"btnOutline: { display: 'inline-block', fontSize: 14, padding: '9px 20px', borderRadius: 9, fontWeight: 500, border: '1px solid var(--bds)', "
src/pages/ResetPassword.jsx,144,inherit,"input: { padding: '10px 14px', borderRadius: 9, border: '1px solid var(--bds)', background: 'var(--bgp)', fontSize: 15, color: 'var(--tx)', "
src/pages/ResetPassword.jsx,145,inherit,"btnPrimary: { display: 'block', width: '100%', padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', "
src/pages/Signup.jsx,134,inherit,"input: { padding: '10px 14px', borderRadius: 9, border: '1px solid var(--bds)', background: 'var(--bgp)', fontSize: 15, color: 'var(--tx)', "
src/pages/Signup.jsx,136,inherit,"btnPrimary: { display: 'block', width: '100%', padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', "
